,County,State,Avg_house_price,Avg_property_tax,Tax_per_1000
1605,Chariton County,MO,114572.2343681679,843.0695233930913,7.358410421533378
1606,Christian County,MO,171413.37745958846,1363.2716466297447,7.95312283576667
1607,Clark County,MO,122003.23924109209,927.3947246645072,7.601394277998399
1608,Clay County,MO,176839.44316293777,2242.2112173955124,12.679361443869544
1609,Clinton County,MO,161938.06058554747,1499.847689964461,9.261860272632648
1610,Cole County,MO,171929.17085932783,1532.1543570134836,8.911543918670379
1611,Cooper County,MO,153620.49446974625,1148.8180438082845,7.4782863300477835
1612,Crawford County,MO,131554.44109628355,842.918639690056,6.4073750203015285
1613,Dade County,MO,117307.25967291584,874.6310331072996,7.45589859950702
1614,Dallas County,MO,117685.75119236884,654.1335453100158,5.558307090556535
1615,Daviess County,MO,150988.011575031,1130.1364200082678,7.4849414083890045
1616,DeKalb County,MO,133637.5909458367,1095.2708164915118,8.195828798915006
1617,Dent County,MO,123831.14909781577,706.1728395061729,5.702707635769076
1618,Douglas County,MO,124078.52094901566,567.238768298839,4.571611298718814
1619,Dunklin County,MO,82297.15365239295,689.6221662468514,8.379659996014933
1620,Franklin County,MO,184187.82423151296,1537.4641594985665,8.347262724413676
1621,Gasconade County,MO,145138.62269238746,1073.387264053101,7.395600455215014
1622,Gentry County,MO,116505.56376169375,1201.3786312161496,10.311770463370394
1623,Greene County,MO,157222.98655773798,1275.3027405991077,8.111426760938485
1624,Grundy County,MO,105773.81703470032,868.664563617245,8.212472499997515
1625,Harrison County,MO,107974.62743599541,893.8861291555216,8.27866833516415
1626,Henry County,MO,116366.53214182761,998.7027961948688,8.582388576963428
1627,Hickory County,MO,119088.94062863795,668.1606519208382,5.610602028986074
1628,Holt County,MO,106108.56389986824,1006.6534914361001,9.487014567326078
1629,Howard County,MO,123100.76388888889,1055.1041666666667,8.571061083089678
1630,Howell County,MO,136661.82996986576,769.8840288558123,5.633497144195811
1631,Iron County,MO,94518.95557816209,644.0149203119702,6.813605973242103
1632,Jackson County,MO,156192.24290509612,2081.0863594751295,13.323877810882179
1633,Jasper County,MO,121940.6868590508,971.4796770127083,7.966821427991671
1634,Jefferson County,MO,157934.82557965146,1397.2374696301629,8.84692444811985
1635,Johnson County,MO,181759.0191051195,1325.208833016293,7.291021042811991
1636,Knox County,MO,106413.97849462366,894.0860215053764,8.401960288991058
1637,Laclede County,MO,129727.23421841099,796.6215518132038,6.140742586649139
1638,Lafayette County,MO,130610.40669856459,1242.8329346092503,9.515573575064208
1639,Lawrence County,MO,126467.47068998654,836.4309052469729,6.613802748513416
1640,Lewis County,MO,102803.1093638313,803.0736240171551,7.811763953315758
1641,Lincoln County,MO,163877.57184506455,1337.3941413300013,8.160934570072953
1642,Linn County,MO,100507.17877094971,811.731843575419,8.076356868252274
1643,Livingston County,MO,123571.25062282012,1080.0697558545091,8.740461477979496
1644,McDonald County,MO,110787.25354548599,605.7419578000691,5.467614174146571
1645,Macon County,MO,116053.8809831824,839.995687796464,7.237980157838836
1646,Madison County,MO,106311.5832363213,854.860302677532,8.041083357560884
1647,Maries County,MO,148134.29187634794,915.0611071171819,6.177240229298225
1648,Marion County,MO,132061.05318727728,1057.2654084730104,8.00588351339051
1649,Mercer County,MO,95019.13959613696,877.8753292361721,9.238931577021589
1650,Miller County,MO,140114.0534108937,967.3320994182972,6.903890622459776
1651,Mississippi County,MO,77942.46491763271,655.8267236119585,8.414241508849083
1652,Moniteau County,MO,152248.98565066798,953.9584364176151,6.265778601681144
1653,Monroe County,MO,125552.07166853304,928.9660321015305,7.399049810616196
1654,Montgomery County,MO,161291.01062380822,1098.4472895668755,6.810344143288128
1655,Morgan County,MO,143022.8553137004,979.2893725992318,6.847083079493128
1656,New Madrid County,MO,88616.31780328607,671.1681296421337,7.573866148805897
1657,Newton County,MO,130536.56739143675,935.428467019916,7.166026238570146
1658,Nodaway County,MO,136005.05582473142,1321.1923319991574,9.714288369557137
1659,Oregon County,MO,99611.60380074863,557.0976101353297,5.59269792753947
1660,Osage County,MO,159339.5907684987,964.1446585772068,6.050879470237835
1661,Ozark County,MO,117746.3560334528,585.4241338112306,4.971908715755979
1662,Pemiscot County,MO,86545.82898852971,741.8143899895724,8.57134767393456
1663,Perry County,MO,155610.27421034363,1062.2526900381813,6.826366031604691
1664,Pettis County,MO,129699.85668219277,1066.9831601576495,8.226556200228568
1665,Phelps County,MO,141503.0734705825,962.3085179041858,6.800619197181205
1666,Pike County,MO,125646.64450446707,917.8059422397673,7.304659395079483
1667,Platte County,MO,216691.5154322287,2891.599646300897,13.3443141072372
1668,Polk County,MO,129657.70149629071,856.1926317113039,6.6034845738476875
1669,Pulaski County,MO,141834.07780095717,1150.4479077187384,8.111223519450801
1670,Putnam County,MO,124352.17391304347,1188.0124223602484,9.553612011568028
1671,Ralls County,MO,130558.35114503816,946.8396946564885,7.252233858289447
1672,Randolph County,MO,110041.31765463918,881.1372422680413,8.007330892142347
1673,Ray County,MO,145091.22859717632,1265.334935416041,8.72096092679076
1674,Reynolds County,MO,108945.14747859181,651.3320647002854,5.978532130843872
1675,Ripley County,MO,93066.7326242889,594.0638139995053,6.383202646618588
1676,St. Charles County,MO,204814.09629131123,2528.676403717783,12.346202968965551
1677,St. Clair County,MO,119980.80711789006,959.548776612647,7.997518933755955
1678,Ste. Genevieve County,MO,161783.62215426436,1241.199456337071,7.671972229386477
1679,St. Francois County,MO,121046.08389912706,948.217749757517,7.8335268619487755
1680,St. Louis County,MO,229999.45139607938,2971.9022130183744,12.921344790081678
1681,Saline County,MO,112796.82433561758,928.2299849573792,8.22922090603817
1682,Schuyler County,MO,102432.28840125391,885.423197492163,8.643985322515983
1683,Scotland County,MO,131062.65060240965,1144.6491849751949,8.73360320208685
1684,Scott County,MO,119393.128165918,780.2351142119851,6.535008557005974
1685,Shannon County,MO,130064.7859922179,611.5175097276265,4.701637765076668
1686,Shelby County,MO,105178.62143241787,873.3441033925686,8.303437442881227
1687,Stoddard County,MO,105265.08800370542,801.9569245020843,7.618451090582423
1688,Stone County,MO,181447.62133128717,901.8799155956264,4.970469764103291
1689,Sullivan County,MO,158724.0997229917,889.6952908587258,5.605294296275353
1690,Taney County,MO,156615.4277589067,963.7728098585986,6.153753966960569
1691,Texas County,MO,131457.10972604726,619.2056819828961,4.710324784055442
1692,Vernon County,MO,115482.8963795256,879.8822899946496,7.619156754633037
1693,Warren County,MO,175108.00817160367,1394.5658835546476,7.964032588321091
1694,Washington County,MO,108627.12585034013,644.7278911564625,5.93523842327127
1695,Wayne County,MO,102556.4023668639,575.2899408284023,5.609498066931795
1696,Webster County,MO,142262.50266014045,834.4860608640137,5.8658187875238506
1697,Worth County,MO,113030.93093093093,919.2192192192192,8.132457298621388
1698,Wright County,MO,118165.85183802948,610.9162157118866,5.16998952073965
1699,St. Louis city,MO,144779.34777325968,1471.9911870008261,10.167135089640864
1705,Beaverhead County,MT,214451.7823639775,1467.2795497185741,6.842002120682958
1706,Big Horn County,MT,119692.68402154399,627.1543985637343,5.239705364538823
1707,Blaine County,MT,123875.96626844694,1210.5411103302881,9.772203170605104
1708,Broadwater County,MT,280993.04347826086,1308.4398976982097,4.656485020062205
1709,Carbon County,MT,270206.3816977724,1516.1348585189644,5.611025354000599
1710,Carter County,MT,232850.86419753087,1164.1975308641975,4.999756109458075
1711,Cascade County,MT,183261.95707362104,1639.981537041311,8.948837845175298
1712,Chouteau County,MT,201445.24456521738,1511.9565217391305,7.50554586186639
1713,Custer County,MT,161858.57605177994,1447.7199176228303,8.944351006521226
1714,Daniels County,MT,128382.33576642336,1182.1897810218977,9.208352332619604
1715,Dawson County,MT,158674.39703153988,1678.4415584415585,10.577897819948436
1716,Deer Lodge County,MT,162495.301542777,1367.180925666199,8.413664350204536
1717,Fallon County,MT,143426.82352941178,981.6470588235294,6.844236208175023
1718,Fergus County,MT,154331.10561056106,1442.904290429043,9.349406814139375
1719,Flathead County,MT,282529.2168558784,2170.4945160669618,7.682371898458054
1720,Gallatin County,MT,334691.35598381696,2386.2269978683603,7.12963437867735
1721,Garfield County,MT,233140.80459770115,1324.1379310344828,5.6795631863729925
1722,Glacier County,MT,136177.93874172185,764.6109271523179,5.614792926205882
1723,Golden Valley County,MT,149378.51239669422,847.1074380165289,5.6708787925730855
1724,Granite County,MT,291906.07521697204,1825.072324011572,6.252258787882392
1725,Hill County,MT,157821.66988416988,1461.5106177606178,9.260519286313881
1726,Jefferson County,MT,252013.13424947145,1677.8805496828752,6.657909139060653
1727,Judith Basin County,MT,194772.93233082705,1221.5037593984962,6.271424600846175
1728,Lake County,MT,324766.7263824197,1894.4822644213543,5.8333631820107135
1729,Lewis and Clark County,MT,226523.17406861714,1962.7552094295938,8.664699395546378
1730,Liberty County,MT,106874.3119266055,1273.394495412844,11.914879005605487
1731,Lincoln County,MT,194502.30017251294,1250.431282346176,6.428876580056439
1732,McCone County,MT,148294.31818181818,1374.025974025974,9.265533507098576
1733,Madison County,MT,358406.07974733517,1504.3821555467825,4.197423650311189
1734,Meagher County,MT,174524.45193929173,1111.1298482293423,6.366614167141739
1735,Mineral County,MT,199576.73640167364,1327.2803347280335,6.650476196066823
1736,Missoula County,MT,262463.1511230379,2373.5543873837446,9.043381431746454
1737,Musselshell County,MT,238779.45205479453,1214.3150684931506,5.085509067231182
1738,Park County,MT,318907.7017364658,2074.361593462717,6.5045829315746575
1739,Petroleum County,MT,200387.87878787878,1227.2727272727273,6.124485845632712
1740,Phillips County,MT,167911.52416356877,1262.7509293680298,7.520335103014953
1741,Pondera County,MT,174684.53282828283,1273.9267676767677,7.292727908137432
1742,Powder River County,MT,180326.92307692306,1463.2692307692307,8.114535565745975
1743,Powell County,MT,214519.16026020105,1317.6818450620935,6.142490225413017
1744,Prairie County,MT,162707.6754385965,1378.0701754385964,8.469607667394031
1745,Ravalli County,MT,271422.1704394141,1579.9101198402132,5.820858765083359
1746,Richland County,MT,187397.68806073154,1081.0213940648723,5.76859514784695
1747,Roosevelt County,MT,103489.76,749.0133333333333,7.237559864215873
1748,Rosebud County,MT,186008.17329164807,796.6949531040643,4.283117988879453
1749,Sanders County,MT,220086.03626943004,1287.979274611399,5.852162619870397
1750,Sheridan County,MT,144470.6867671692,1170.3517587939698,8.100963489431761
1751,Silver Bow County,MT,152923.76764164452,1470.6381673143792,9.616805745726944
1752,Stillwater County,MT,236260.92737811114,1514.3879986362087,6.4098114548267535
1753,Sweet Grass County,MT,471898.00995024876,1770.7462686567164,3.752391896807114
1754,Teton County,MT,158468.2201010668,1619.2026951151038,10.217838593015177
1755,Toole County,MT,137115.60165975103,1267.0539419087138,9.240771484581868
1756,Treasure County,MT,95427.14932126697,953.8461538461538,9.995542784526824
1757,Valley County,MT,137892.2425323228,1192.465448060633,8.647806621762003
1758,Wheatland County,MT,120228.09917355372,749.0909090909091,6.2305809893040776
1759,Wibaux County,MT,214115.14195583595,1185.4889589905363,5.536689036383325
1760,Yellowstone County,MT,209238.944263387,1842.8622404072603,8.807453349064366
1766,Adams County,NE,131988.70170709793,2087.264150943396,15.81396077048578
1767,Antelope County,NE,108423.25363338021,1502.344116268167,13.85629065650582
1768,Arthur County,NE,149881.57894736843,1580.701754385965,10.546337752026453
1769,Banner County,NE,112469.3396226415,1731.6037735849056,15.396229580388786
1770,Blaine County,NE,204196.15384615384,1763.8461538461538,8.637998907536117
1771,Boone County,NE,136757.64439411098,1631.5402038505097,11.930157257964341
1772,Box Butte County,NE,103737.17073170732,1601.821138211382,15.441149270921697
1773,Boyd County,NE,95094.02390438247,1208.2337317397078,12.705674679984023
1774,Brown County,NE,110962.05533596838,1653.1620553359685,14.898444791154617
1775,Buffalo County,NE,162838.15038893692,2354.485738980121,14.459054793710571
1776,Burt County,NE,98454.69662921349,1592,16.169873601820857
1777,Butler County,NE,123353.76699742742,1834.4358691657478,14.871340485321422
1778,Cass County,NE,183065.68989680213,3151.063829787234,17.212749322735206
1779,Cedar County,NE,136293.01999298492,1735.1806383725009,12.731250936121393
1780,Chase County,NE,110384.06676783005,1662.1396054628224,15.057785549419808
1781,Cherry County,NE,142334.19007770473,1844.1123729826659,12.956215031510748
1782,Cheyenne County,NE,123698.36289222374,2256.5143246930425,18.242071050359044
1783,Clay County,NE,95238.95205140879,1710.726643598616,17.962468157725915
1784,Colfax County,NE,109286.40029325514,1811.950146627566,16.57983190740518
1785,Cuming County,NE,123362.16012084592,1713.4441087613293,13.889543658143102
1786,Custer County,NE,140997.6156276932,1771.128985923585,12.561410900736677
1787,Dakota County,NE,123271.29471890972,2101.0647359454856,17.044233539823313
1788,Dawes County,NE,133382.07507380852,1988.359342049768,14.907245527178118
1789,Dawson County,NE,106144.7906197655,1927.4874371859296,18.15903942088522
1790,Deuel County,NE,84243.21372854915,1445.7098283931357,17.161142891005355
1791,Dixon County,NE,102933.29627570872,1747.0261256253475,16.97241018052998
1792,Dodge County,NE,125942.9179873217,2109.786053882726,16.751922915547436
1793,Douglas County,NE,173397.649029168,3410.5848470381993,19.669152760338115
1794,Dundy County,NE,128744.09722222222,1511.6319444444443,11.741368940862985
1795,Fillmore County,NE,125945.71428571429,1552.5067385444745,12.326792915100974
1796,Franklin County,NE,91544.52991452992,1204.7008547008547,13.15972517228083
1797,Frontier County,NE,97604.42260442261,1502.9484029484029,15.398363750786658
1798,Furnas County,NE,86486.74846625768,1338.5889570552147,15.477387932758946
1799,Gage County,NE,139710.55910057735,2203.114554846551,15.769134194506615
1800,Garden County,NE,113606.75287356322,1404.4540229885058,12.362416735487281
1801,Garfield County,NE,101125.75757575757,1666.6666666666667,16.481129107172286
1802,Gosper County,NE,121748.75444839857,1887.9003558718862,15.506527064078055
1803,Grant County,NE,64475.935828877,874.3315508021391,13.560587210748942
1804,Greeley County,NE,130922.1142162819,1610.5710814094775,12.301749716238403
1805,Hall County,NE,135493.98994834567,2348.3247242775374,17.331578508927137
1806,Hamilton County,NE,145232.27848101265,2111.603375527426,14.539490790977933
1807,Harlan County,NE,99728.91869237217,1638.9773679798827,16.434324060361448
1808,Hayes County,NE,136151.25,1990.625,14.620688388832273
1809,Hitchcock County,NE,81181.72588832487,1111.3705583756346,13.689910459706867
1810,Holt County,NE,128402.25609756098,1870.4878048780488,14.567406070005799
1811,Hooker County,NE,88402,1147.2,12.977081966471347
1812,Howard County,NE,134692.67676767678,2011.8181818181818,14.936359051563324
1813,Jefferson County,NE,99425.14417531718,1546.0976547481737,15.550368747989209
1814,Johnson County,NE,103463.55871886121,1715.1601423487546,16.57743232097123
1815,Kearney County,NE,112619.88304093567,1934.3434343434344,17.175860799290025
1816,Keith County,NE,121468.50574712643,1822.8352490421455,15.00664915428309
1817,Keya Paha County,NE,164340.35087719298,1987.017543859649,12.090868330593334
1818,Kimball County,NE,97198.70848708488,1766.6974169741698,18.176140861058016
1819,Knox County,NE,136432.76363636364,1600.7636363636364,11.732985491887979
1820,Lancaster County,NE,177112.4334233051,3085.64108485732,17.421933769508588
1821,Lincoln County,NE,130557.11877850485,2241.512988300615,17.168830081976818
1822,Logan County,NE,124998.2062780269,1437.219730941704,11.497922840148378
1823,Loup County,NE,112502.61780104712,1181.151832460733,10.498883097542814
1824,McPherson County,NE,151232.55813953487,1462.015503875969,9.667333025782971
1825,Madison County,NE,145938.28463504056,2153.182979668926,14.754065288992269
1826,Merrick County,NE,107975.61881188118,1647.029702970297,15.253718581041971
1827,Morrill County,NE,101641.79211469534,1437.9928315412187,14.147653259778702
1828,Nance County,NE,95947.00926705981,1544.0606571187868,16.09284821813501
1829,Nemaha County,NE,116075.74404761905,1738.5912698412699,14.978075601462681
1830,Nuckolls County,NE,129605.44262295082,1265.967213114754,9.767855326860893
1831,Otoe County,NE,154438.0004148517,2345.488487865588,15.187249780268663
1832,Pawnee County,NE,104082.85714285714,1393.7755102040817,13.391018929189068
1833,Perkins County,NE,113100.4132231405,1500.8264462809918,13.269858203965612
1834,Phelps County,NE,128718.82738528769,1887.6911871813547,14.665229830994514
1835,Pierce County,NE,124700.73688773299,1932.2930212397052,15.495441883229065
1836,Platte County,NE,146618.02217100209,2194.248710350126,14.965750307223157
1837,Polk County,NE,140115.94029850746,1867.8208955223881,13.330538206738812
1838,Red Willow County,NE,94234.42039727246,1430.2401423065521,15.177470570487525
1839,Richardson County,NE,108953.68307581746,1325.7276320517428,12.167809243577478
1840,Rock County,NE,86208.166969147,1246.6424682395643,14.460839524470165
1841,Saline County,NE,121435.31664212077,2046.1266568483063,16.84951885025671
1842,Sarpy County,NE,182895.60318057777,3719.0740566481604,20.33440931314362
1843,Saunders County,NE,189503.15656565657,2876.7361111111113,15.18041262871744
1844,Scotts Bluff County,NE,134028.71531549323,2082.828083341562,15.540163004910895
1845,Seward County,NE,158227.85087719298,2507.9824561403507,15.850448844728968
1846,Sheridan County,NE,95009.46031746031,1452.7619047619048,15.290707892747857
1847,Sherman County,NE,123111.90926275993,1512.9489603024574,12.289216935734006
1848,Sioux County,NE,187664.30317848412,1643.2762836185818,8.756467030683464
1849,Stanton County,NE,177603.9645279082,2102.9733959311425,11.840802098765577
1850,Thayer County,NE,103103.72807017544,1462.719298245614,14.186871082392328
1851,Thomas County,NE,196278.81355932204,1786.0169491525423,9.099387329507922
1852,Thurston County,NE,96248.08988764045,1351.8352059925094,14.045319835132679
1853,Valley County,NE,107355.78871201158,1769.971056439942,16.48696430509208
1854,Washington County,NE,201423.4839954962,3229.54801351134,16.03362204569727
1855,Wayne County,NE,168905.56291390728,2303.17880794702,13.635896699985963
1856,Webster County,NE,97860.16736401674,1488.702928870293,15.212552450811465
1857,Wheeler County,NE,162269.36026936027,1695.6228956228956,10.449433539444744
1858,York County,NE,140414.25196850393,1964.251968503937,13.988978618385081
1863,Churchill County,NV,160281.64556962025,1241.4556962025317,7.745463878852495
1864,Clark County,NV,202157.253402234,1852.0813744314246,9.161587542675615
1865,Douglas County,NV,391701.16725978645,2273.7366548042705,5.804773753191981
1866,Elko County,NV,200859.40870954853,1202.1733919296844,5.985148515836166
1867,Esmeralda County,NV,160146.95340501794,824.7311827956989,5.149839976723887
1868,Eureka County,NV,107260,631.4285714285714,5.8868969926214
1869,Humboldt County,NV,185228.37198829092,1098.2886737221347,5.929376055799714
1870,Lander County,NV,118919.93939393939,904,7.601752949144803
1871,Lincoln County,NV,194681.26009693052,1623.101777059774,8.337226583861446
1872,Lyon County,NV,155702.38984843146,1399.0341910468806,8.985309682200581
1873,Mineral County,NV,102884.22688422688,838.8500388500388,8.153339576473432
1874,Nye County,NV,123922.2373043756,1152.9303736825295,9.30366009169704
1875,Pershing County,NV,146704.87106017192,1196.2034383954156,8.15380859375
1876,Storey County,NV,225398.76033057852,1604.6044864226683,7.11895879138507
1877,Washoe County,NV,262541.1527408196,2224.723789249601,8.473809785720894
1878,White Pine County,NV,129780.65693430656,899.3106244931063,6.929465805896842
1879,Carson City,NV,201960.3515308602,1462.028187267131,7.239184207122596
1885,Belknap County,NH,265220.1441922563,4332.272363150868,16.334627885619547
1886,Carroll County,NH,278379.2348113597,3276.0170041920055,11.768180217938879
1887,Cheshire County,NH,209407.20403722394,4991.45330802352,23.83611075355481
1888,Coos County,NH,155106.20553359683,2985.889328063241,19.25061165535689
1889,Grafton County,NH,262705.3107723237,4542.331211258167,17.29059529822306
1890,Hillsborough County,NH,266480.1536851489,5530.304850869203,20.753158441222443
1891,Merrimack County,NH,247003.56525339113,5259.954216691425,21.295053823597435
1892,Rockingham County,NH,306637.3711741792,5899.9187534780185,19.240703541404574
1893,Strafford County,NH,227321.54882154881,5079.843744892289,22.346512115664186
1894,Sullivan County,NH,213510.35527611544,4487.25854101962,21.016585051421117
1899,Atlantic County,NJ,268361.74009550374,5483.643160676996,20.43377404962978
1900,Bergen County,NJ,515054.39861657895,10014.725983295926,19.444016030530342
1901,Burlington County,NJ,276791.78707224334,6458.08396378033,23.331920473835282
1902,Camden County,NJ,223677.4864069319,6433.397517341519,28.76193585990756
1903,Cape May County,NJ,399233.265438086,4438.018105399288,11.116353494565063
1904,Cumberland County,NJ,179536.39478074358,4127.8866777883695,22.991921403064246
1905,Essex County,NJ,426226.83685184,10043.828528605141,23.564514620407298
1906,Gloucester County,NJ,233844.19510207995,6208.656426722899,26.55039790067329
1907,Hudson County,NJ,375621.5155134297,7660.224125225523,20.39346472140956
1908,Hunterdon County,NJ,429804.22184378415,9254.728922552931,21.532429073990432
1909,Mercer County,NJ,346443.4931386861,8034.158248175182,23.19038575494041
1910,Middlesex County,NJ,335530.1216023668,7509.791274649496,22.381869141242916
1911,Monmouth County,NJ,462182.50642430765,8224.335677943305,17.79456289155379
1912,Morris County,NJ,489655.8724782801,9385.041967309675,19.166607600986083
1913,Ocean County,NJ,296122.49715159094,5058.447130748923,17.08227905480415
1914,Passaic County,NJ,351484.50848616014,8960.818999886093,25.494207521350624
1915,Salem County,NJ,206446.19829509698,5011.064706218891,24.27298127842494
1916,Somerset County,NJ,478939.5579200427,9183.359674116286,19.17436035978764
1917,Sussex County,NJ,303321.7497042198,7429.468472021384,24.493688564259344
1918,Union County,NJ,410293.4863277732,9288.647007961956,22.63903112646904
1919,Warren County,NJ,272548.1932841933,6630.479934479935,24.327733948931947
1924,Bernalillo County,NM,215933.2229043827,1945.6908394626466,9.010613620694288
1925,Catron County,NM,175276.5127388535,479.61783439490443,2.736349707672999
1926,Chaves County,NM,129083.26827998958,845.4527712724434,6.549669701874948
1927,Cibola County,NM,109164.06725380305,497.14971977582064,4.554151675385666
1928,Colfax County,NM,171736.92477266464,704.1884816753927,4.100390656275908
1929,Curry County,NM,144294.459833795,813.1394275161588,5.635278225184599
1930,De Baca County,NM,139494.16498993963,881.2877263581489,6.317738999489388
1931,Doña Ana County,NM,160669.1304077702,1082.2001781017666,6.7355824691102555
1932,Eddy County,NM,154549.99663276988,792.322715334366,5.126643368469453
1933,Grant County,NM,151096.58193618173,682.7582477014603,4.518687576862825
1934,Guadalupe County,NM,98519.69849246231,526.4321608040201,5.343420339885603
1935,Harding County,NM,177690.3409090909,509.09090909090907,2.8650454857946825
1936,Hidalgo County,NM,95586.05577689243,444.3027888446215,4.648196698079785
1937,Lea County,NM,142168.64451827243,671.1694352159468,4.720938554982733
1938,Lincoln County,NM,214039.17648813964,1040.7727883037446,4.862534071473668
1939,Los Alamos County,NM,290186.99056771665,1866.0437800320342,6.430487377746808
1940,Luna County,NM,114407.09058383477,603.9843877053179,5.279256596974054
1941,McKinley County,NM,128043.65894801411,392.50881766600213,3.06542956434384
1942,Mora County,NM,190539.798488665,514.6935348446683,2.701239000603262
1943,Otero County,NM,139408.704361874,657.6155088852988,4.717176821170902
1944,Quay County,NM,94302.83320031923,472.1867517956903,5.007132190744104
1945,Rio Arriba County,NM,371465.6494734,537.9692141506887,1.4482340827835058
1946,Roosevelt County,NM,151392.08734444706,662.0803005400329,4.3732820661470155
1947,Sandoval County,NM,216386.8993385324,1757.0740998121123,8.120057661453938
1948,San Juan County,NM,158844.54298095335,753.407907554839,4.743051875853099
1949,San Miguel County,NM,153634.84866901665,786.2161176613589,5.117433476015225
1950,Santa Fe County,NM,346849.32640537934,1717.043237015964,4.950400955973528
1951,Sierra County,NM,123730.0168634064,608.6565486228218,4.919231113455333
1952,Socorro County,NM,158627.67379679144,733.663101604278,4.6250637360044164
1953,Taos County,NM,310879.9645943976,914.8703530146829,2.942841151594656
1954,Torrance County,NM,139420.97625329814,712.1591908531223,5.107977364606033
1955,Union County,NM,174972.44094488188,667.7165354330708,3.816124024030781
1956,Valencia County,NM,160115.95222358606,1075.776602775942,6.7187346909302725
1961,Albany County,NY,232891.01255669876,4604.252406239629,19.769987496270147
1962,Allegany County,NY,90927.78683664394,2528.683664393715,27.80980107804245
1963,Bronx County,NY,361771.1570094883,2860.055339499112,7.905703050351525
1964,Broome County,NY,131725.79054581453,3169.1530070249587,24.058713133497726
1965,Cattaraugus County,NY,106099.77200982111,2619.3879340582253,24.68796948796235
1966,Cayuga County,NY,136069.41959268085,3135.7865395854874,23.045490669191928
1967,Chautauqua County,NY,109167.65062783581,2675.662129365833,24.50966118605457
1968,Chemung County,NY,120206.20033112583,2822.396523178808,23.479625139170007
1969,Chenango County,NY,115218.11310568228,2525.711971926036,21.921136389461267
1970,Clinton County,NY,159649.07466788823,2958.52496564361,18.531425702266766
1971,Columbia County,NY,277613.7598937289,4476.531798306304,16.125035733170897
1972,Cortland County,NY,125509.67660857909,3538.781836461126,28.19529084994261
1973,Delaware County,NY,164727.11522404675,2694.4197049819095,16.35686815323152
1974,Dutchess County,NY,319165.7423369067,5870.903140656144,18.39452786401776
1975,Erie County,NY,151897.8502275615,3591.9227738376676,23.64696253736659
1976,Essex County,NY,204827.45611736967,2805.9645445812594,13.699162201054692
1977,Franklin County,NY,164083.6700459485,2499.7739041645395,15.23475129160949
1978,Fulton County,NY,140803.77710572036,2698.758123672865,19.16680204996592
1979,Genesee County,NY,120077.86215953862,3006.389539199452,25.037000868695372
1980,Greene County,NY,197612.85556780596,3157.346563763322,15.977435044350933
1981,Hamilton County,NY,219109.32140193885,2458.9858314690528,11.222643636225026
1982,Herkimer County,NY,130612.32876712328,2521.586044520548,19.30588075660482
1983,Jefferson County,NY,160373.40829965184,2569.686662131338,16.023146788337705
1984,Kings County,NY,629118.2520512652,3501.239908360964,5.565312875512722
1985,Lewis County,NY,142476.6941335629,2179.535112532284,15.29748514861741
1986,Livingston County,NY,135369.51907501536,3373.4346198961066,24.92019357789629
1987,Madison County,NY,152522.64009214283,3493.6251189343484,22.90561661418764
1988,Monroe County,NY,160726.3735922008,4661.269908729521,29.00127592349105
1989,Montgomery County,NY,121170.46330587257,3075.4969390068777,25.381572828052583
1990,Nassau County,NY,536913.2189047008,10181.029575617393,18.9621510835338
1991,New York County,NY,1316208.4329909151,6736.21875185559,5.1178966666764145
1992,Niagara County,NY,130029.04416464272,3287.2938770292726,25.28122772991319
1993,Oneida County,NY,140669.4069678788,3012.278317366659,21.41388367446874
1994,Onondaga County,NY,161047.52795031056,4184.044720496894,25.980185934849217
1995,Ontario County,NY,169400.56042356876,3736.9941480632874,22.060104988550904
1996,Orange County,NY,283127.47074458905,6630.809946264398,23.419874902376005
1997,Orleans County,NY,106495.28658236163,3053.7690918048943,28.67515727508899
1998,Oswego County,NY,113099.09747292419,2712.4671113014747,23.983101297080083
1999,Otsego County,NY,170099.0852792455,2637.497869439236,15.50565580708063
2000,Putnam County,NY,395759.5397415472,8721.359532660648,22.037016564038296
2001,Queens County,NY,465729.3611071296,3531.496795443709,7.582723122821056
2002,Rensselaer County,NY,198779.39103332534,4427.887796691441,22.275386666966426
2003,Richmond County,NY,465847.43816799275,3711.610407690342,7.967437627835297
2004,Rockland County,NY,438057.63036245323,9601.239584253452,21.917754466026057
2005,St. Lawrence County,NY,139486.39629516125,2547.682773180781,18.264740081102516
2006,Saratoga County,NY,245115.04203909088,3860.8779072488182,15.751289170711466
2007,Schenectady County,NY,186076.02602991884,4680.197557750642,25.152071750490418
2008,Schoharie County,NY,160257.99650313688,3219.459014707395,20.08922540501358
2009,Schuyler County,NY,129484.19749009247,2624.636723910172,20.269938531387172
2010,Seneca County,NY,130570.21600243384,2985.265186086604,22.863293616906926
2011,Steuben County,NY,122050.0535424367,2779.8335002936196,22.776176000013585
2012,Suffolk County,NY,442438.40750781854,8491.118861947118,19.19164050376225
2013,Sullivan County,NY,231130.1055311025,4312.605398525747,18.65877830417644
2014,Tioga County,NY,129218.7563131313,2899.9747474747473,22.442366961397923
2015,Tompkins County,NY,197578.64750476723,4592.65615552765,23.244698825144237
2016,Ulster County,NY,259557.57431283942,5186.553210895071,19.982284179631854
2017,Warren County,NY,236439.07370158337,3237.866831708701,13.694296721003512
2018,Washington County,NY,163538.120177958,3406.577687672467,20.83048089317351
